"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDT38","OUT013",1254.04950100785
"FDZ20","OUT018",3214.93734198484
"FDJ53","OUT013",1867.07843005506
"FDX13","OUT049",4431.8208434278
"FDP58","OUT035",3075.66101084019
"NCK31","OUT019",183.035104787832
"FDA35","OUT018",1551.63381581393
"FDV37","OUT018",2510.19710241792
"NCO07","OUT027",4671.22616187195
"FDA20","OUT045",2542.98546738001
"FDZ59","OUT035",3047.04026044851
"NCY17","OUT017",719.78317083804
"FDQ28","OUT035",2426.70235508814
"FDV35","OUT017",2421.17170620569
"FDQ36","OUT013",530.705783247185
"FDD34","OUT018",2329.05507155653
"FDK51","OUT045",3722.29989884383
"FDV31","OUT035",2644.56895717684
"FDR04","OUT035",1444.90520202591
"FDR14","OUT049",989.007587248854
"DRC36","OUT010",527.304815203782
"FDE39","OUT019",273.116649540367
"FDP57","OUT049",1546.78553765905
"FDE57","OUT046",2046.30799091773
"NCN18","OUT046",2011.99066201313
"NCQ05","OUT018",1987.23730646142
"FDW47","OUT035",1791.33450512387
"FDV46","OUT035",2265.31342906034
"NCP29","OUT045",1103.89699761586
"FDE09","OUT018",1509.03689064265
"NCU06","OUT027",4801.27240157217
"FDT19","OUT010",442.861060892853
"DRF15","OUT017",2546.94276863513
"DRI51","OUT013",2886.83441130977
"NCX54","OUT013",1392.80198587527
"DRE01","OUT013",3576.22893189583
"NCB07","OUT045",2979.28250065548
"FDU50","OUT035",1906.24381561035
"FDG40","OUT035",542.673912114681
"FDW10","OUT018",2206.70890430415
"FDX51","OUT013",3214.31636558298
"NCP17","OUT045",1089.39549047143
"FDP21","OUT035",2971.56662854053
"FDL04","OUT045",1526.01017944449
"FDV23","OUT013",2001.78759744518
"FDF24","OUT046",1429.52401155405
"FDH56","OUT027",3251.32926484841
"FDB51","OUT049",745.106923139344
"FDI58","OUT027",2288.18084722142
"FDR20","OUT013",759.361366503726
"FDC51","OUT018",1654.01151940434
"FDB16","OUT027",2195.58918571866
"FDE40","OUT049",881.44597669411
"NCM17","OUT035",711.305829032143
"FDU56","OUT035",2925.3878662784
"FDS32","OUT019",300.170856506026
"FDX02","OUT049",3456.51189177193
"FDT39","OUT027",3830.99670268219
"FDE35","OUT017",976.017920638442
"NCI42","OUT019",461.142537149947
"DRL23","OUT046",1492.08395288883
"FDA10","OUT046",1425.83503908027
"FDA11","OUT013",1252.86884466824
"NCM06","OUT046",2677.29446393637
"NCT05","OUT035",3632.45085498488
"NCQ02","OUT010",555.345561320954
"NCY06","OUT049",2203.92933386481
"FDY56","OUT035",3613.67393712386
"FDL02","OUT035",1515.65191771901
"NCI06","OUT035",2882.3039511089
"FDQ14","OUT045",2093.5247305733
"FDQ12","OUT017",3405.21672508374
"FDP36","OUT046",912.907085579294
"FDK21","OUT027",4651.7204303969
"FDO40","OUT045",2250.12425470888
"NCK54","OUT019",296.866407534326
"FDY09","OUT018",2390.10018169505
"NCW30","OUT049",4110.15964343498
"NCC55","OUT027",1016.85696088098
"FDE58","OUT018",1471.0415525186
"FDR39","OUT013",2886.83544538512
"FDU28","OUT049",2982.66570097894
"FDH08","OUT017",3505.72941707023
"FDG35","OUT045",2730.20135876412
"FDG22","OUT049",569.651787298075
"FDC34","OUT035",2473.46566878895
"FDP15","OUT018",3211.78408930591
"FDK34","OUT010",543.821099536963
"FDU45","OUT035",2021.31240000957
"FDQ04","OUT027",1066.20177372701
"FDX22","OUT018",2820.58671686715
"FDB45","OUT017",1714.01395077385
"NCH43","OUT027",4721.75821059665
"DRE60","OUT046",3020.59088786117
"FDD17","OUT027",4914.18287775759
"NCM54","OUT017",2154.68779342658
"NCH55","OUT013",1766.34533471804
"NCT06","OUT017",2810.15581071755
"FDA48","OUT027",4738.174163948
"FDY58","OUT027",4868.02038303449
"FDO25","OUT045",3226.01110698884
"FDN50","OUT045",1494.3249673771
"FDH35","OUT035",2539.54752601774
"FDK09","OUT045",3189.24846062167
"FDO16","OUT013",801.59929036432
"FDW11","OUT045",886.061577899416
"FDU47","OUT027",3935.86377777004
"NCQ42","OUT010",329.414695186913
"FDK55","OUT027",2413.31108285737
"FDN08","OUT049",1775.98798824442
"FDT57","OUT045",3447.70987669517
"FDJ12","OUT018",2612.84391310958
"DRL59","OUT017",938.712854231066
"NCN53","OUT046",771.505090280144
"FDO51","OUT010",159.821113921013
"FDK56","OUT017",3044.03452926051
"FDY12","OUT035",832.280539601999
"FDU15","OUT035",499.798515996707
"FDQ19","OUT046",4127.51491663153
"DRF15","OUT045",2356.26442601262
"DRE25","OUT019",242.347997063049
"FDK57","OUT018",1763.56274495933
"FDD33","OUT010",584.798097343348
"FDR34","OUT027",4886.6994618094
"FDU04","OUT045",1725.3708125346
"FDE35","OUT019",156.118271937851
"NCD31","OUT035",2707.61482789911
"FDJ56","OUT035",1872.31415349283
"NCU53","OUT046",2853.29636411028
"FDD39","OUT035",3368.36967352128
"NCU17","OUT019",256.045617068063
"FDJ20","OUT046",1849.16183336179
"NCW41","OUT018",2097.13335558397
"FDL52","OUT035",497.463546045217
"FDS39","OUT035",2049.99522559243
"DRJ47","OUT045",2649.04669381116
"FDP13","OUT010",-7.46463009324452
"DRK39","OUT010",219.748374688036
"FDF28","OUT010",218.644462216375
"FDB09","OUT045",1827.75326001242
"FDM51","OUT046",1492.75403364165
"DRM49","OUT018",1045.42641503299
"DRF23","OUT013",2890.69550405473
"DRH01","OUT035",2602.98198287364
"FDH12","OUT027",2974.50054687481
"FDA28","OUT019",292.326657690493
"FDW37","OUT018",785.010432429256
"FDF02","OUT046",1580.86726165567
"DRL37","OUT046",719.600457100128
"NCF43","OUT046",2402.39857518672
"FDH08","OUT010",587.639143244881
"FDR34","OUT019",577.467874800878
"NCK19","OUT049",3396.29285824688
"NCD55","OUT018",437.773387943155
"FDT27","OUT049",4184.67563035155
"FDQ57","OUT045",2026.63047108257
"FDA47","OUT035",2805.20886141821
"DRG15","OUT027",1687.42039211881
"FDE05","OUT018",1874.90498709594
"FDN46","OUT046",1726.08347357877
"FDX27","OUT027",2325.18116178829
"FDT51","OUT045",1633.99001336518
"FDU33","OUT013",742.046218327274
"FDJ16","OUT027",1636.91975916067
"FDD20","OUT019",265.934729565759
"FDT36","OUT049",662.308471324967
"DRF15","OUT027",3774.10434495579
"FDN52","OUT010",98.8839775447577
"FDC22","OUT027",4420.4186668072
"FDX15","OUT045",2534.94951081063
"FDT13","OUT013",3337.56663537756
"FDU04","OUT017",2036.27598218588
"FDU31","OUT019",497.972232918112
"FDW59","OUT027",2325.87935971618
"NCO29","OUT046",2640.35571782834
"FDL15","OUT035",2448.21913305247
"FDI41","OUT049",2332.31531846126
"FDQ48","OUT049",1653.72384005964
"DRI39","OUT013",766.235915884499
"FDI08","OUT013",3897.46926093843
"FDC21","OUT049",1725.23139394872
"FDF58","OUT035",1006.16386304267
"FDS08","OUT010",368.628999832384
"FDE47","OUT045",1934.7561739775
"NCP18","OUT019",316.870243973135
"NCR41","OUT013",1154.53950565417
"FDA27","OUT013",3748.15876277728
"FDA43","OUT035",2837.14685372212
"FDA49","OUT045",1149.87917604258
"NCE55","OUT018",2207.69668120423
"DRM49","OUT027",1147.15230758516
"FDF22","OUT027",4579.23568151334
"FDQ15","OUT018",1273.37280867076
"NCS54","OUT017",3019.42760383318
"NCY05","OUT013",368.857060097725
"FDR45","OUT046",3237.29703530444
"FDK57","OUT049",1990.31284425531
"FDF41","OUT010",635.14288794359
"FDV21","OUT046",1940.7483802077
"FDD51","OUT046",849.731005579721
"FDF33","OUT046",1627.45272348715
"FDA38","OUT046",3676.99708569398
"FDR56","OUT045",3150.88584015479
"NCN41","OUT017",2010.42796035236
"FDC60","OUT027",2746.60394779224
"FDB47","OUT045",2693.50670542015
"DRH01","OUT013",3251.8747718654
"FDW08","OUT046",1697.57087803479
"FDF38","OUT027",1272.55274514674
"FDY32","OUT017",2608.82376997532
"FDG34","OUT049",1707.0888868726
"FDG47","OUT019",741.432605242047
"NCF18","OUT035",2993.03473150753
"FDL39","OUT019",370.221426143044
"NCH55","OUT035",2113.40760381323
"DRJ35","OUT049",874.998354431695
"FDS44","OUT035",3911.7165532809
"DRE01","OUT018",2788.86813246928
"FDY39","OUT013",2612.00720657602
"FDY32","OUT018",2321.22188624173
"FDR33","OUT027",3054.33379292007
"NCP50","OUT049",1477.4298580469
"FDZ47","OUT018",1243.70444875121
"FDU57","OUT049",2621.09082809771
"FDY44","OUT013",3290.3346543296
"DRH59","OUT018",1023.10600746813
"FDB03","OUT027",4636.4695129251
"FDY46","OUT045",2734.43047502874
"FDM39","OUT045",2522.41616546912
"FDY36","OUT035",1217.56710937998
"NCM55","OUT035",3118.3976697671
"FDJ50","OUT010",171.777585300174
"DRL60","OUT013",2190.4605064037
"NCJ54","OUT049",3850.34942903542
"FDX59","OUT017",642.057634665607
"FDI07","OUT013",3472.76514737111
"DRF51","OUT010",28.743356381178
"FDM14","OUT017",1882.35035905047
"FDP21","OUT045",2853.38964702465
"FDE40","OUT035",908.275244315211
"FDE05","OUT035",2369.82738301578
"FDM13","OUT027",3492.69390251967
"FDC34","OUT027",4141.81645531577
"NCI55","OUT018",1664.00367060175
"NCE43","OUT018",2254.309079209
"FDW58","OUT018",1144.07641331983
"FDG60","OUT045",3373.53864374783
"FDV31","OUT017",2746.98303080511
"FDR47","OUT013",2998.35462454944
"FDM60","OUT019",171.491132666403
"NCF06","OUT018",2933.43226602016
"NCN26","OUT027",2955.70256498164
"FDQ59","OUT049",1403.68847911015
"FDF09","OUT046",663.793816241413
"NCS06","OUT017",3254.41646344218
"FDT44","OUT046",1724.33612466523
"FDI19","OUT017",3931.60805510177
"FDT22","OUT017",981.311757188139
"NCF54","OUT027",4154.2212971384
"DRG25","OUT045",2708.69542681165
"FDB59","OUT017",3332.28390026766
"FDQ37","OUT017",3046.4058631684
"FDP56","OUT035",764.797962425713
"FDW44","OUT035",2792.08755378027
"FDJ26","OUT010",498.000367201983
"FDU43","OUT018",2949.39156842329
"FDW33","OUT045",1491.43064458897
"NCX53","OUT027",3593.27122704568
"FDN56","OUT010",373.474752309071
"DRF15","OUT049",2291.48764782878
"FDO33","OUT017",1874.69662138201
"FDZ39","OUT010",244.142555459289
"NCJ19","OUT017",881.772436909498
"FDU01","OUT035",2825.87309818068
"FDT12","OUT035",3908.58517621964
"NCM18","OUT018",649.365066860505
"FDP19","OUT017",2470.43466257547
"NCR42","OUT049",495.596879769299
"FDN10","OUT046",1824.38277220807
"FDG44","OUT017",1036.56285762789
"FDQ10","OUT046",2528.80445777878
"DRH13","OUT049",1676.9641813947
"FDT52","OUT013",4048.51265804028
"FDM56","OUT045",1594.95435929565
"NCO43","OUT010",426.28533634289
"NCV29","OUT035",2796.97593518315
"NCF06","OUT013",4085.64601062289
"FDO50","OUT035",1304.41619074287
"FDT59","OUT013",4003.64393835181
"FDX40","OUT027",931.825728333945
"FDE50","OUT017",2853.98281896594
"FDX51","OUT017",3386.68334285317
"NCD30","OUT018",1327.99220321448
"FDK15","OUT013",1772.6695106929
"FDL12","OUT045",801.241568274798
"FDK46","OUT017",3547.05050948749
"DRH49","OUT010",199.548838485743
"FDQ57","OUT046",2123.43530808753
"FDY59","OUT017",1605.6231914944
"FDO09","OUT018",3754.25619531117
"NCG30","OUT035",1892.80196116737
"FDM09","OUT017",2842.40632608136
"NCN17","OUT027",2585.30547552852
"NCS42","OUT013",1253.65185286216
"FDD02","OUT019",283.318126953551
"FDE34","OUT013",3203.12317055568
"FDU38","OUT045",2773.83812328109
"FDB33","OUT046",2311.13226240831
"NCJ29","OUT017",1328.13930434915
"FDZ27","OUT035",768.71519902469
"FDI40","OUT013",1478.02309636595
"FDG22","OUT013",428.905797953211
"FDT51","OUT017",1875.78821647863
"FDF20","OUT018",2719.20922100896
"FDV50","OUT035",1980.78902687821
"FDT02","OUT049",547.486182767625
"DRC49","OUT017",2179.39929405871
"FDF26","OUT049",2667.95906711902
"FDV52","OUT035",1830.99834166294
"FDX59","OUT049",575.867095208354
"FDV25","OUT035",3314.5564421304
"FDW23","OUT027",1187.56584870827
"FDE53","OUT018",1439.8861383068
"FDA19","OUT017",1994.74546319713
"FDH22","OUT046",1834.07590593855
"NCO41","OUT013",1261.06343190209
"FDX12","OUT017",3246.78671380113
"FDF17","OUT013",3129.040222795
"FDS11","OUT045",3792.15875320468
"FDR51","OUT035",2562.22992189715
"FDT49","OUT010",202.500684840245
"FDC56","OUT013",2050.09020259904
"FDR13","OUT027",3277.82947499622
"FDQ60","OUT035",2171.69407648586
"FDN38","OUT049",4490.73547636155
"NCL29","OUT013",2265.40718648308
"FDO13","OUT027",4204.63728180952
"FDE26","OUT018",2065.02557397776
"FDA31","OUT010",473.399534290653
"FDX14","OUT035",1107.66641753462
"FDA34","OUT045",2627.42556735017
"FDF26","OUT013",1819.37931111824
"FDE38","OUT045",2426.2602336134
"DRI11","OUT046",1620.36605220961
"FDQ60","OUT027",3535.92246842123
"FDL21","OUT027",988.444207372991
"DRC12","OUT027",3957.9469644245
"FDC47","OUT046",2996.8125234803
"FDE57","OUT045",1915.83926072932
"FDT14","OUT045",1972.35901178236
"NCZ53","OUT046",3001.90388761056
"FDE28","OUT018",3362.38098494431
"FDR19","OUT035",2537.3225988483
"NCF54","OUT019",335.067747232499
"FDZ08","OUT046",1277.48400964393
"NCJ05","OUT018",2076.73643709892
"FDF59","OUT046",1984.87821759812
"NCO05","OUT035",1626.07089267882
"FDW24","OUT018",641.883449098828
"NCX42","OUT018",2401.37956353321
"NCA53","OUT035",552.660163586461
"FDI45","OUT019",311.83224202653
"FDG46","OUT046",1780.73936515556
"FDM20","OUT010",500.455423062318
"FDW11","OUT010",177.415477943696
"FDX08","OUT035",2822.92034960873
"NCK17","OUT035",481.870134800299
"FDK32","OUT018",1914.63332383703
"NCA42","OUT035",2585.30405220363
"DRI01","OUT035",2476.50351421341
"NCL55","OUT049",4178.3716138896
"DRE25","OUT018",1318.65120403904
"FDD14","OUT017",2899.58549046854
"FDB10","OUT046",3254.57218009324
"DRN11","OUT035",2447.81667001398
"FDP38","OUT018",561.628491904902
"NCA30","OUT017",2844.7820176557
"FDT15","OUT017",3220.34420182285
"NCP55","OUT018",631.061624178572
"FDF12","OUT035",2334.40150989776
"FDM21","OUT018",2846.74038213639
"FDX56","OUT035",3335.54223984352
"FDF10","OUT017",2341.27904294782
"FDT32","OUT045",2966.77718986621
"FDM51","OUT018",1254.97914434473
"NCR50","OUT018",2096.05619211344
"FDI19","OUT049",3709.11435467028
"FDX21","OUT017",1551.71662175863
"FDR31","OUT035",2364.73101249861
"FDY02","OUT013",3980.64052310423
"NCA29","OUT045",2680.66861785135
"NCX17","OUT046",3072.75781267219
"FDM12","OUT045",2883.01530418931
"FDI53","OUT027",4422.60866626022
"NCU30","OUT049",2811.28066333941
"FDC56","OUT027",3333.61120176544
"FDK27","OUT018",1731.88645887867
"NCK18","OUT017",2836.57295743035
"FDB52","OUT019",552.755588821682
"DRG25","OUT027",4613.10294248454
"FDZ13","OUT049",924.910300376001
"FDB57","OUT019",495.800932935317
"FDR40","OUT046",1240.90185253557
"NCO14","OUT019",198.988421786872
"NCN19","OUT045",3144.76807211541
"FDQ28","OUT019",315.467423551607
"FDO13","OUT018",2411.39813654527
"FDK48","OUT013",1173.27075753394
"FDU07","OUT018",2082.87269469951
"FDW20","OUT046",1676.78778972882
"FDV12","OUT010",245.19580463199
"FDH24","OUT013",2542.11756384218
"FDV59","OUT049",3730.66951998494
"FDK57","OUT045",1716.07350047231
"FDL16","OUT027",1230.17000504495
"NCQ17","OUT046",2584.87314526477
"FDJ15","OUT018",2375.04170044316
"FDX24","OUT049",1620.99126669487
"FDT47","OUT046",1840.88916244905
"FDT10","OUT049",897.353588867827
"FDZ37","OUT018",1203.02569924594
"FDW43","OUT027",4614.49035970536
"DRN36","OUT017",1604.60440233839
"FDJ14","OUT045",1178.63807352547
"FDA32","OUT013",3935.14155117676
"FDJ38","OUT019",463.996469733304
"FDQ57","OUT017",2093.03194005573
"NCQ41","OUT019",335.17133015492
"FDG56","OUT049",841.837623289756
"DRC13","OUT027",3124.48779708674
"FDV55","OUT035",2268.07279173838
"FDQ49","OUT045",2350.1152847228
"FDE29","OUT010",34.0623753440643
"FDR03","OUT013",3724.11533050642
"FDD45","OUT049",1320.10098466382
"FDN38","OUT010",763.328291102868
"FDT56","OUT046",848.21776870327
"FDT48","OUT045",3065.04250675026
"FDU03","OUT049",2977.79771585609
"FDC56","OUT010",253.268007031931
"NCO43","OUT027",2277.5412021988
"FDQ27","OUT017",1670.75078178224
"FDR03","OUT046",3218.65774312348
"DRH23","OUT010",29.8568207416222
"FDG22","OUT045",674.946126816238
"NCJ42","OUT013",1490.76753201147
"FDR24","OUT046",1518.40826155947
"FDW60","OUT035",3319.14852137178
"FDJ08","OUT013",3343.68007280396
"DRL59","OUT018",633.47148480506
"FDG60","OUT010",678.266357365293
"FDW27","OUT017",2441.78858478193
"FDX14","OUT018",981.403674135529
"FDC20","OUT013",630.263236417146
"NCS29","OUT018",2770.38867890118
"FDJ56","OUT046",1666.18705125172
"FDB20","OUT019",213.788243186188
"FDL28","OUT027",5381.07038530284
"FDW01","OUT018",1910.75858735799
"FDL03","OUT046",2959.61993684388
"FDX22","OUT049",3539.91336292185
"FDJ21","OUT035",2584.24120994924
"FDR31","OUT045",2320.48923757422
"FDG21","OUT035",2424.18434965012
"FDS22","OUT027",1009.07724102468
"FDK08","OUT035",1636.71047424449
"FDE17","OUT018",1955.32247405185
"NCN30","OUT017",1631.05393387619
"FDT50","OUT046",1689.67909994176
"NCX42","OUT049",2779.2759635308
"FDJ12","OUT035",3553.70077821936
"NCA18","OUT027",2921.02499001635
"FDP23","OUT019",683.797892014945
"FDX12","OUT013",3081.67802713734
"FDN40","OUT018",2257.12246219194
"FDV48","OUT035",1298.27242818307
"NCY54","OUT013",2677.81546943278
"FDL16","OUT010",2.08052086818816
"FDR45","OUT018",2963.55305492313
"FDJ52","OUT046",2405.44033552908
"DRG01","OUT017",1278.03686290248
"FDP52","OUT013",3546.6004671918
"FDU58","OUT017",3006.0643565465
"FDL02","OUT045",1517.15019887317
"FDG28","OUT013",4007.06758671371
"FDA19","OUT035",1838.48473244287
"FDW46","OUT027",1471.99925100464
"NCD43","OUT049",1595.59029216207
"DRG39","OUT013",666.113048514618
"NCF55","OUT049",518.240906385072
"FDJ07","OUT046",1686.59027375315
"FDE08","OUT046",2165.07416619528
"FDP56","OUT019",194.453891472581
"FDT45","OUT045",805.409033991628
"FDF17","OUT018",2781.69836631773
"FDX44","OUT046",1277.00547474749
"FDM28","OUT027",4584.93214617445
"FDI36","OUT049",3662.44473219315
"FDS07","OUT045",1701.45569432634
"FDD36","OUT045",1765.44279182628
"FDW11","OUT046",992.211953330799
"FDN40","OUT049",2447.28377526522
"NCQ18","OUT049",1736.50181404042
"NCQ54","OUT017",2845.86621972483
"NCS42","OUT045",1505.73711114072
"DRH39","OUT010",208.402914824883
"FDC09","OUT027",2921.37362805835
"FDT08","OUT010",256.913553454504
"FDC08","OUT035",3548.95201044007
"FDT20","OUT017",694.036136266765
"FDS35","OUT035",1075.69568305402
"FDX58","OUT018",2494.26948527752
"FDW58","OUT046",1369.90881413111
"DRD27","OUT046",1412.27139120505
"FDH32","OUT019",265.782495789879
"FDS26","OUT035",3778.64243273902
"FDQ31","OUT046",1445.06408734322
"FDP11","OUT018",2607.73877414622
"FDD58","OUT017",1530.07591287085
"FDM33","OUT045",3117.03462605492
"FDZ16","OUT049",3212.47701355528
"NCS29","OUT010",622.832489335736
"NCM18","OUT019",198.6271125964
"FDP11","OUT049",3437.40733792174
"NCC42","OUT017",2352.94358291469
"DRM23","OUT046",2507.12627541153
"NCN55","OUT027",5035.77537052781
"FDK46","OUT013",3533.58377901779
"FDR01","OUT046",3745.57131198423
"NCA05","OUT045",2372.90368248476
"NCP43","OUT017",3127.91410043974
"FDR12","OUT010",266.554739321188
"FDQ01","OUT013",2920.76182400799
"FDM13","OUT046",2089.67394014511
"FDQ19","OUT017",4022.02093853753
"FDK56","OUT019",512.704564846003
"NCX06","OUT010",556.12585509009
"FDO56","OUT027",3363.4169758171
"FDU45","OUT045",1881.23725900758
"FDI16","OUT019",111.987837807345
"FDL32","OUT046",1776.43043153006
"FDA07","OUT046",2026.54522749121
"FDA14","OUT045",2163.71873603969
"FDV46","OUT027",3413.24701220585
"NCO07","OUT035",3372.45474700038
"NCP41","OUT046",1662.29100498452
"FDY60","OUT018",1906.63695555734
"FDN38","OUT017",3934.94426155372
"FDO15","OUT046",1130.40245836545
"FDT60","OUT013",1965.67722859483
"FDA55","OUT035",3594.92963242297
"FDE02","OUT010",214.852976493386
"DRJ39","OUT049",2955.53167785291
"FDV34","OUT035",1112.51158899002
"FDS20","OUT027",4804.04772382245
"FDF02","OUT027",2809.15467506394
"FDW40","OUT017",2349.24350021263
"NCB43","OUT046",2682.53986687524
"FDR58","OUT017",1446.93632754439
"DRJ59","OUT035",617.048475978754
"NCD30","OUT017",1746.9849351933
"FDE14","OUT017",1615.25061926534
"FDC28","OUT018",1556.50494057668
"FDU16","OUT018",1126.56943398314
"NCD19","OUT035",717.580307334712
"FDU21","OUT046",605.596957749503
"FDV59","OUT027",4563.05917341848
"FDU03","OUT045",2945.59175131579
"FDC33","OUT010",298.064904854005
"NCR42","OUT035",451.3044419877
"DRH59","OUT035",1116.75827964712
"NCM31","OUT035",2399.12425887228
"FDS50","OUT035",3503.47592887073
"FDP39","OUT046",831.254232049217
"FDQ55","OUT013",1664.25430031038
"FDV36","OUT019",425.429361837023
"FDI05","OUT027",2156.64360922627
"FDS45","OUT027",2531.46845550877
"FDA39","OUT045",627.591588163597
"FDC37","OUT010",246.461884283251
"FDJ60","OUT027",3539.32419873648
"DRQ35","OUT046",1752.58228666731
"NCJ06","OUT046",1829.35088123625
"NCY42","OUT018",2093.08284794442
"DRM37","OUT049",3075.06632141448
"FDR14","OUT045",999.178903908074
"FDE51","OUT049",655.040853473207
"FDT33","OUT017",2782.65840204862
"FDR08","OUT013",1791.45407706422
"FDE36","OUT010",437.477411998782
"FDL22","OUT019",269.200686859589
"FDR44","OUT013",1818.94558056793
"FDI56","OUT019",193.901704127499
"FDE47","OUT010",283.467372371258
"FDV27","OUT010",233.855828385314
"FDV10","OUT049",543.677261325432
"FDC40","OUT045",1134.63812790085
"NCX41","OUT013",3366.585455751
"NCQ38","OUT027",2641.81821721665
"FDV12","OUT027",2627.58267412277
"FDE52","OUT017",1438.64602212631
"FDG20","OUT027",4761.10126895934
"FDV16","OUT027",1053.46875342609
"FDI32","OUT017",1997.81932696822
"FDJ32","OUT049",898.160427818164
"FDN39","OUT018",2386.45071181394
"FDY34","OUT017",3035.2059883385
"FDC14","OUT035",605.699652646862
"FDA55","OUT017",3661.03330523886
"FDZ50","OUT010",366.111844576379
"DRG13","OUT049",2543.49372163844
"FDP01","OUT013",2336.63310954115
"NCG54","OUT017",2806.22713503869
"FDM13","OUT045",1954.04454761004
"NCO18","OUT027",4358.47561164172
"NCW41","OUT013",2408.1673748135
"FDM52","OUT027",3967.65537419016
"NCF55","OUT035",469.022843163733
"FDT09","OUT046",2042.91402528977
"NCM19","OUT035",1861.57457211811
"FDW12","OUT018",2029.99098193654
"FDP15","OUT019",492.210956563381
"FDK36","OUT045",786.722059379613
"FDZ25","OUT035",2766.19108738514
"NCW06","OUT049",3283.44825314015
"FDW60","OUT046",3534.23527136042
"DRC49","OUT013",2322.88024356279
"NCT17","OUT035",2986.81794527535
"NCN06","OUT018",2151.07023659272
"FDC45","OUT013",2766.05015345252
"DRJ47","OUT019",288.520335697862
"NCF06","OUT045",3354.92004222432
"FDE21","OUT010",236.265548774038
"DRG27","OUT013",707.357289463038
"FDW40","OUT049",2365.25699332628
"NCO53","OUT046",2733.75360656061
"FDE23","OUT049",630.048727048341
"FDQ16","OUT046",1508.09676183243
"FDS26","OUT045",3636.43809092802
"FDZ13","OUT010",24.7783849082653
"FDS14","OUT049",2553.18842849508
"FDC10","OUT045",1886.1868007446
"FDY16","OUT049",2977.48474627189
"FDJ20","OUT035",1935.71224031504
"FDV43","OUT035",658.471350797282
"FDZ32","OUT027",2901.63028724017
"FDR23","OUT046",2822.24359947689
"FDN24","OUT035",773.097045455542
"FDE34","OUT027",4227.59196387177
"FDU31","OUT013",3676.48888245401
"FDW33","OUT018",1658.12368594283
"FDU26","OUT046",1901.3783344426
"FDE20","OUT027",4483.38182411166
"NCW05","OUT035",1477.08692578214
"FDB22","OUT018",2070.73355815124
"FDO56","OUT046",1847.47900895555
"FDA19","OUT027",3552.33173941387
"DRI39","OUT045",816.731703253613
"FDH52","OUT018",708.975890091669
"FDZ50","OUT035",2928.62710752997
"NCN42","OUT035",2456.27380973457
"FDB53","OUT013",2463.16175068695
"DRG11","OUT017",1674.09040654289
"DRK11","OUT027",3865.55039401859
"FDQ60","OUT017",2223.60611955566
"FDT36","OUT017",611.319996542342
"DRG25","OUT018",2545.22282576069
"DRJ23","OUT046",2724.45062571061
"FDG05","OUT035",2534.02678461482
"NCK06","OUT018",1869.92140844547
"FDU52","OUT017",2345.46376170278
"FDW07","OUT018",1061.86257280338
"NCM17","OUT045",722.291435145234
"FDA22","OUT045",2133.15944018072
"NCA41","OUT018",2533.79147659166
"FDF38","OUT035",587.710465745934
"FDH52","OUT046",942.373721010037
"FDY58","OUT019",542.31433920721
"FDZ16","OUT045",3254.71037648296
"NCM18","OUT017",973.637728881565
"FDA22","OUT018",2032.94400273625
"NCJ43","OUT035",2809.49581164149
"FDI34","OUT027",5295.80382592105
"FDG56","OUT046",903.991029378876
"FDS34","OUT046",1662.39317613928
"DRC01","OUT035",822.975176346153
"FDQ04","OUT035",748.544591059676
"FDK04","OUT035",909.122330332712
"FDT51","OUT049",1652.69924412358
"FDV26","OUT017",3055.58196351448
"FDS04","OUT049",2415.06161829551
"FDW43","OUT018",2699.27047258112
"FDQ28","OUT010",248.86731657755
"NCK06","OUT017",2036.38974331092
"FDS23","OUT018",2071.34347350657
"FDZ36","OUT019",515.336142213777
"FDE56","OUT018",666.303421188086
"FDW10","OUT027",3394.68207050699
"NCN14","OUT045",2881.10037005804
"NCQ18","OUT045",1494.11964286699
"FDW08","OUT017",1687.70036273837
"FDU43","OUT035",3639.71971091321
"FDR33","OUT010",319.35122392408
"FDM24","OUT010",418.27697370397
"NCZ05","OUT046",1797.39968482064
"NCV41","OUT035",1817.28723912159
"FDV11","OUT018",2320.47511933571
"NCY05","OUT035",481.489749260535
"FDV44","OUT018",2484.82161400184
"FDW32","OUT049",1315.27099902983
"NCU18","OUT027",3602.79179731068
"NCC43","OUT035",3210.39081062003
"FDW19","OUT013",1403.80383890242
"FDN31","OUT035",2823.57049011184
"FDI48","OUT045",745.801045917848
"FDS24","OUT017",1232.71639704734
"FDF46","OUT049",1752.46048450482
"DRG23","OUT017",2291.12063150355
"FDG14","OUT018",1989.51853844281
"NCY30","OUT049",2944.90779223018
"FDO28","OUT018",1836.91390529979
"DRD24","OUT035",2363.77071013149
"FDI33","OUT049",1435.66237059751
"FDN32","OUT046",2749.81779138984
"FDR16","OUT045",3411.2307404134
"FDF26","OUT046",2842.59042768146
"NCN29","OUT018",585.108800408853
"FDE20","OUT045",2696.252396748
"FDA46","OUT046",2768.69366916609
"FDU28","OUT045",2949.04231746043
"FDQ48","OUT045",1583.60446574509
"FDV36","OUT013",2085.43625359454
"FDR14","OUT018",608.287676496503
"FDP23","OUT017",3343.60318497522
"FDP56","OUT013",595.238407065901
"FDK48","OUT010",179.111613457407
"FDR48","OUT046",2600.84463665226
"NCY29","OUT049",913.091519332959
"FDM22","OUT018",512.811663134506
"DRJ01","OUT013",2630.38988401789
