"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCK31","OUT019",233.197519121194
"FDA35","OUT018",1680.05947556339
"FDV37","OUT018",2739.71147626079
"NCO07","OUT027",4896.77197515477
"FDA20","OUT045",2697.48493673335
"FDZ59","OUT035",2706.17906294238
"NCY17","OUT017",828.294438770168
"FDQ28","OUT035",2683.25459240851
"FDV35","OUT017",2722.93566284188
"FDQ36","OUT013",624.881700926979
"FDD34","OUT018",2300.24142474623
"FDK51","OUT045",3852.82943058346
"FDV31","OUT035",2835.27693425146
"FDR04","OUT035",1495.19053268264
"FDR14","OUT049",924.419208024347
"DRC36","OUT010",390.333047886554
"FDE39","OUT019",322.72154953196
"FDP57","OUT049",1687.49847815185
"FDE57","OUT046",2298.94667272786
"NCN18","OUT046",1877.96733778546
"NCQ05","OUT018",2026.50455565108
"FDW47","OUT035",2056.22756146899
"FDV46","OUT035",2391.86906164065
"NCP29","OUT045",1061.67100285493
"FDE09","OUT018",1535.74963445717
"NCU06","OUT027",4176.72625271773
"FDT19","OUT010",387.345676321374
"DRF15","OUT017",2649.1540291059
"DRI51","OUT013",2542.71006323391
"NCX54","OUT013",1703.68103507922
"DRE01","OUT013",3971.96705335832
"NCB07","OUT045",2730.74100489239
"FDU50","OUT035",1866.74846743719
"FDG40","OUT035",543.876723459285
"FDW10","OUT018",2618.85039582701
"FDX51","OUT013",3082.43624237624
"NCP17","OUT045",1048.86782819711
"FDP21","OUT035",3008.44338864099
"FDL04","OUT045",1795.31576243276
"FDV23","OUT013",1810.71884762505
"FDF24","OUT046",1312.37838977745
"FDH56","OUT027",3028.09473658885
"FDB51","OUT049",957.593963540499
"FDI58","OUT027",2555.06936383583
"FDR20","OUT013",566.137556269824
"FDC51","OUT018",1678.7448428642
"FDB16","OUT027",2294.19765772145
"FDE40","OUT049",948.41124940672
"NCM17","OUT035",722.300607732912
"FDU56","OUT035",3159.87245450507
"FDS32","OUT019",328.211611972258
"FDX02","OUT049",3356.7969500471
"FDT39","OUT027",3885.2443500852
"FDE35","OUT017",853.216288050882
"NCI42","OUT019",488.527654290451
"DRL23","OUT046",1719.19362477928
"FDA10","OUT046",1541.87548854114
"FDA11","OUT013",1369.58477990724
"NCM06","OUT046",2668.61807739672
"NCT05","OUT035",3768.77358417109
"NCQ02","OUT010",431.150291080515
"NCY06","OUT049",2270.07819154616
"FDY56","OUT035",3539.54040570672
"FDL02","OUT035",1754.77949232262
"NCI06","OUT035",3077.39568590873
"FDQ14","OUT045",2192.01483962862
"FDQ12","OUT017",3656.59765244386
"FDP36","OUT046",868.794646190618
"FDK21","OUT027",4977.13808583963
"FDO40","OUT045",2466.87169259152
"NCK54","OUT019",297.329515393399
"FDY09","OUT018",2393.94360379062
"NCW30","OUT049",4797.58704295224
"NCC55","OUT027",1009.67097098919
"FDE58","OUT018",1618.32076145803
"FDR39","OUT013",3148.68223236701
"FDU28","OUT049",2743.77775659239
"FDH08","OUT017",3535.07377035888
"FDG35","OUT045",2798.96338020057
"FDG22","OUT049",490.310864008513
"FDC34","OUT035",2508.24784799904
"FDP15","OUT018",3436.20967408243
"FDK34","OUT010",634.374294941772
"FDU45","OUT035",1991.43404881802
"FDQ04","OUT027",1116.65947145895
"FDX22","OUT018",2925.36017606882
"FDB45","OUT017",1710.17143436032
"NCH43","OUT027",4943.26139528554
"DRE60","OUT046",3192.32529107762
"FDD17","OUT027",4911.61311121873
"NCM54","OUT017",2101.76015700608
"NCH55","OUT013",1989.97179011089
"NCT06","OUT017",2800.2841192055
"FDA48","OUT027",4923.88017703411
"FDY58","OUT027",4689.83190291108
"FDO25","OUT045",3112.0801499316
"FDN50","OUT045",1608.16072534847
"FDH35","OUT035",2859.90156227305
"FDK09","OUT045",3400.50537795566
"FDO16","OUT013",1155.09572798933
"FDW11","OUT045",1003.9825863715
"FDU47","OUT027",3668.74235251346
"NCQ42","OUT010",311.047169783592
"FDK55","OUT027",2332.96073496001
"FDN08","OUT049",1894.06587271601
"FDT57","OUT045",3520.46347447556
"FDJ12","OUT018",2902.85547445709
"DRL59","OUT017",746.882348875276
"NCN53","OUT046",659.797474859007
"FDO51","OUT010",123.777573869191
"FDK56","OUT017",3256.56775167198
"FDY12","OUT035",898.909650917714
"FDU15","OUT035",575.008295140326
"FDQ19","OUT046",4343.27839946386
"DRF15","OUT045",2592.71299611608
"DRE25","OUT019",270.712562034618
"FDK57","OUT018",1679.00781139314
"FDD33","OUT010",613.827308661134
"FDR34","OUT027",4117.74500349145
"FDU04","OUT045",1708.2600656553
"FDE35","OUT019",245.116340551927
"NCD31","OUT035",2840.0788172177
"FDJ56","OUT035",1694.37677224751
"NCU53","OUT046",2813.41431364473
"FDD39","OUT035",3421.47556203394
"NCU17","OUT019",284.765239354841
"FDJ20","OUT046",1665.63278098525
"NCW41","OUT018",2143.33014007025
"FDL52","OUT035",542.851844078346
"FDS39","OUT035",2244.57407439033
"DRJ47","OUT045",2863.19018977009
"FDP13","OUT010",113.292673567997
"DRK39","OUT010",161.599610387033
"FDF28","OUT010",257.470834073127
"FDB09","OUT045",2099.98426957948
"FDM51","OUT046",1614.28095603349
"DRM49","OUT018",608.04324802615
"DRF23","OUT013",2867.56443310333
"DRH01","OUT035",2972.93232848844
"FDH12","OUT027",2877.36519422786
"FDA28","OUT019",306.272276284338
"FDW37","OUT018",1263.27326084635
"FDF02","OUT046",1725.22397957153
"DRL37","OUT046",735.898742444831
"NCF43","OUT046",2399.03811538265
"FDH08","OUT010",559.017213828948
"FDR34","OUT019",532.908192048451
"NCK19","OUT049",3583.99708013879
"NCD55","OUT018",471.388894870689
"FDT27","OUT049",3553.93800940023
"FDQ57","OUT045",2101.98938681196
"FDA47","OUT035",2771.65522100618
"DRG15","OUT027",1712.84755449415
"FDE05","OUT018",2008.8147446516
"FDN46","OUT046",1669.84087711978
"FDX27","OUT027",2585.41182117981
"FDT51","OUT045",1802.74220482534
"FDU33","OUT013",838.018525228982
"FDJ16","OUT027",1651.26004551269
"FDD20","OUT019",301.97091526768
"FDT36","OUT049",553.24389500326
"DRF15","OUT027",3860.02461957748
"FDN52","OUT010",178.370560722019
"FDC22","OUT027",4652.86844818358
"FDX15","OUT045",2595.6459160754
"FDT13","OUT013",2909.84466618088
"FDU04","OUT017",2012.45804021179
"FDU31","OUT019",470.512704550297
"FDW59","OUT027",2314.73753169312
"NCO29","OUT046",2916.19380066394
"FDL15","OUT035",2665.53835604927
"FDI41","OUT049",2569.75571059496
"FDQ48","OUT049",1597.79997407343
"DRI39","OUT013",947.193697332978
"FDI08","OUT013",3804.77119073399
"FDC21","OUT049",1805.81321718661
"FDF58","OUT035",988.095402094605
"FDS08","OUT010",370.094154404124
"FDE47","OUT045",2025.46674558287
"NCP18","OUT019",343.862611394754
"NCR41","OUT013",1374.49836821369
"FDA27","OUT013",3657.21469740888
"FDA43","OUT035",3066.58875636072
"FDA49","OUT045",1472.61427082377
"NCE55","OUT018",2456.92158546173
"DRM49","OUT027",1334.35188196395
"FDF22","OUT027",4809.22188249847
"FDQ15","OUT018",1264.70833803298
"NCS54","OUT017",3031.4728770096
"NCY05","OUT013",456.493232577438
"FDR45","OUT046",3414.14998153664
"FDK57","OUT049",1980.29283888482
"FDF41","OUT010",690.105182729936
"FDV21","OUT046",2045.65824585691
"FDD51","OUT046",842.581949781158
"FDF33","OUT046",1726.58261927094
"FDA38","OUT046",4219.09722084714
"FDR56","OUT045",3074.4119963659
"NCN41","OUT017",2032.22833046515
"FDC60","OUT027",2416.68661504908
"FDB47","OUT045",3070.29341234316
"DRH01","OUT013",3087.62365925475
"FDW08","OUT046",1745.7064064673
"FDF38","OUT027",1033.85846128507
"FDY32","OUT017",2844.641076373
"FDG34","OUT049",1772.65312744265
"FDG47","OUT019",623.919605813721
"NCF18","OUT035",2915.75303972077
"FDL39","OUT019",400.697956865308
"NCH55","OUT035",2156.63927524479
"DRJ35","OUT049",943.630816289694
"FDS44","OUT035",3587.88447347803
"DRE01","OUT018",3397.62638695658
"FDY39","OUT013",3014.31486359218
"FDY32","OUT018",2367.69414105021
"FDR33","OUT027",2918.99670237388
"NCP50","OUT049",1298.36166035923
"FDZ47","OUT018",1347.51091723664
"FDU57","OUT049",2630.37924821651
"FDY44","OUT013",2818.68599289131
"DRH59","OUT018",1004.57210784914
"FDB03","OUT027",4051.28984630494
"FDY46","OUT045",3017.3734262391
"FDM39","OUT045",2515.538924389
"FDY36","OUT035",1194.82351077212
"NCM55","OUT035",3099.72863966193
"FDJ50","OUT010",146.601002817044
"DRL60","OUT013",2332.43563949483
"NCJ54","OUT049",4162.61639503658
"FDX59","OUT017",469.59360620447
"FDI07","OUT013",3132.57479334344
"DRF51","OUT010",120.380705746575
"FDM14","OUT017",1822.85875318915
"FDP21","OUT045",2792.68705942195
"FDE40","OUT035",1069.71015589161
"FDE05","OUT035",2518.65916202597
"FDM13","OUT027",3480.04755834134
"FDC34","OUT027",3758.46911747418
"NCI55","OUT018",1680.71624689355
"NCE43","OUT018",2400.89424220134
"FDW58","OUT018",1423.81200953528
"FDG60","OUT045",3512.23277113083
"FDV31","OUT017",3073.76750350713
"FDR47","OUT013",2901.86332636766
"FDM60","OUT019",229.588221598561
"NCF06","OUT018",3503.09885077673
"NCN26","OUT027",3117.26195896777
"FDQ59","OUT049",1344.19748395431
"FDF09","OUT046",708.677377687221
"NCS06","OUT017",3866.67259847549
"FDT44","OUT046",1919.74784761753
"FDI19","OUT017",3813.38126629937
"FDT22","OUT017",946.09299555051
"NCF54","OUT027",4214.55438886292
"DRG25","OUT045",2768.12152850605
"FDB59","OUT017",3377.42145186115
"FDQ37","OUT017",3355.50232699821
"FDP56","OUT035",745.935738747068
"FDW44","OUT035",2864.59433176762
"FDJ26","OUT010",555.567700754198
"FDU43","OUT018",3177.33450001794
"FDW33","OUT045",1598.75477870482
"NCX53","OUT027",3637.03774899788
"FDN56","OUT010",292.118523446406
"DRF15","OUT049",2658.34831121961
"FDO33","OUT017",1962.09189846867
"FDZ39","OUT010",233.201448192786
"NCJ19","OUT017",912.286480054978
"FDU01","OUT035",3138.61662260711
"FDT12","OUT035",3332.45811784959
"NCM18","OUT018",766.460437094399
"FDP19","OUT017",2289.17733301829
"NCR42","OUT049",481.814738287453
"FDN10","OUT046",1919.32831350506
"FDG44","OUT017",850.818925939175
"FDQ10","OUT046",2445.72786559485
"DRH13","OUT049",1645.36132809599
"FDT52","OUT013",4102.07499891813
"FDM56","OUT045",1865.77119093417
"NCO43","OUT010",193.71709297026
"NCV29","OUT035",3068.64400904655
"NCF06","OUT013",4412.1291977884
"FDO50","OUT035",1558.9893469157
"FDT59","OUT013",3930.9896935884
"FDX40","OUT027",1036.4455477831
"FDE50","OUT017",3201.47231766015
"FDX51","OUT017",3367.50161051374
"NCD30","OUT018",1307.95876475096
"FDK15","OUT013",1746.93613108866
"FDL12","OUT045",1067.21347528309
"FDK46","OUT017",3792.73247630274
"DRH49","OUT010",182.485849662259
"FDQ57","OUT046",2378.94281571399
"FDY59","OUT017",1505.48389037206
"FDO09","OUT018",3579.62697172254
"NCG30","OUT035",1628.25248880577
"FDM09","OUT017",2965.51094260389
"NCN17","OUT027",2692.10655202354
"NCS42","OUT013",1533.79182718189
"FDD02","OUT019",296.138891155915
"FDE34","OUT013",2995.22307965531
"FDU38","OUT045",2862.86265101906
"FDB33","OUT046",2456.94637692312
"NCJ29","OUT017",1407.98419806701
"FDZ27","OUT035",725.974219221193
"FDI40","OUT013",1754.86059706541
"FDG22","OUT013",438.51012233145
"FDT51","OUT017",1847.50393913309
"FDF20","OUT018",2743.50552963007
"FDV50","OUT035",2133.4036722732
"FDT02","OUT049",534.595891518107
"DRC49","OUT017",2503.00165272108
"FDF26","OUT049",2552.94545027963
"FDV52","OUT035",1988.6708649862
"FDX59","OUT049",561.791073649513
"FDV25","OUT035",3263.33901643014
"FDW23","OUT027",1090.44492552022
"FDE53","OUT018",1485.22403068573
"FDA19","OUT017",2212.72135743872
"FDH22","OUT046",2053.72648974042
"NCO41","OUT013",1567.80112702305
"FDX12","OUT017",3877.89761469775
"FDF17","OUT013",3313.50736876366
"FDS11","OUT045",3282.58035685503
"FDR51","OUT035",2594.39038829433
"FDT49","OUT010",204.841919652713
"FDC56","OUT013",1812.357490446
"FDR13","OUT027",3062.07881654764
"FDQ60","OUT035",1986.77502253276
"FDN38","OUT049",4589.35355051472
"NCL29","OUT013",2699.89196580271
"FDO13","OUT027",4145.81976000243
"FDE26","OUT018",2068.05017872909
"FDA31","OUT010",366.64246690436
"FDX14","OUT035",1250.99556666973
"FDA34","OUT045",2651.64189846844
"FDF26","OUT013",2378.9535549218
"FDE38","OUT045",2338.08347920023
"DRI11","OUT046",1796.10449469093
"FDQ60","OUT027",3190.25178062793
"FDL21","OUT027",1006.52532618882
"DRC12","OUT027",3872.90832049027
"FDC47","OUT046",3324.19391469258
"FDE57","OUT045",2062.57992912688
"FDT14","OUT045",1958.98798289085
"NCZ53","OUT046",3411.54830696555
"FDE28","OUT018",3223.14207156757
"FDR19","OUT035",2538.86482069472
"NCF54","OUT019",395.539141338586
"FDZ08","OUT046",1355.77160684445
"NCJ05","OUT018",2246.69703836717
"FDF59","OUT046",1974.45251812154
"NCO05","OUT035",1696.51164294936
"FDW24","OUT018",624.718085059077
"NCX42","OUT018",2297.77726754654
"NCA53","OUT035",762.315174734205
"FDI45","OUT019",381.431209216944
"FDG46","OUT046",1820.84385855938
"FDM20","OUT010",637.835115602222
"FDW11","OUT010",133.526613604216
"FDX08","OUT035",2966.1382794809
"NCK17","OUT035",655.562649190157
"FDK32","OUT018",2053.73161522993
"NCA42","OUT035",2710.43120209407
"DRI01","OUT035",2725.09008604356
"NCL55","OUT049",3818.3683306519
"DRE25","OUT018",1298.86286498195
"FDD14","OUT017",3105.74732383586
"FDB10","OUT046",3349.83886177294
"DRN11","OUT035",2378.48658433122
"FDP38","OUT018",652.784956379463
"NCA30","OUT017",2631.59825459203
"FDT15","OUT017",3210.05198925691
"NCP55","OUT018",674.266941989039
"FDF12","OUT035",2375.55782410432
"FDM21","OUT018",3458.63749928567
"FDX56","OUT035",3411.61740079844
"FDF10","OUT017",2456.43791668661
"FDT32","OUT045",3060.84854613369
"FDM51","OUT018",1370.46303445072
"NCR50","OUT018",2205.64007954007
"FDI19","OUT049",3572.58957074964
"FDX21","OUT017",1813.78310750136
"FDR31","OUT035",2389.18166097172
"FDY02","OUT013",4333.69794071061
"NCA29","OUT045",2769.52730310086
"NCX17","OUT046",3362.59937585357
"FDM12","OUT045",3058.49040135285
"FDI53","OUT027",4138.60133246192
"NCU30","OUT049",2855.74428651806
"FDC56","OUT027",3252.51740523327
"FDK27","OUT018",1690.65091176348
"NCK18","OUT017",2893.60930912754
"FDB52","OUT019",624.763448308832
"DRG25","OUT027",4545.98283719522
"FDZ13","OUT049",866.761003629766
"FDB57","OUT019",524.965842337878
"FDR40","OUT046",1316.21748052184
"NCO14","OUT019",228.8471610733
"NCN19","OUT045",3077.5773508535
"FDQ28","OUT019",348.675553616428
"FDO13","OUT018",2376.29810292957
"FDK48","OUT013",1098.08476636657
"FDU07","OUT018",2148.55258922039
"FDW20","OUT046",1654.06204866158
"FDV12","OUT010",204.990132588368
"FDH24","OUT013",2300.06202236129
"FDV59","OUT049",3943.49989863678
"FDK57","OUT045",1853.16365131767
"FDL16","OUT027",1331.98855905557
"NCQ17","OUT046",2742.08407178335
"FDJ15","OUT018",2544.58819577691
"FDX24","OUT049",1463.41027792228
"FDT47","OUT046",1551.19169246335
"FDT10","OUT049",937.24986743112
"FDZ37","OUT018",1193.47827481678
"FDW43","OUT027",4203.94132780808
"DRN36","OUT017",1572.38805276961
"FDJ14","OUT045",1301.8428462192
"FDA32","OUT013",3490.99948790693
"FDJ38","OUT019",409.825777968324
"FDQ57","OUT017",2534.99318151722
"NCQ41","OUT019",433.263514524115
"FDG56","OUT049",922.257043232532
"DRC13","OUT027",3244.85825856698
"FDV55","OUT035",2534.04708255548
"FDQ49","OUT045",2651.33121669407
"FDE29","OUT010",135.268114289657
"FDR03","OUT013",3485.40713801933
"FDD45","OUT049",1454.07242429926
"FDN38","OUT010",678.07608279468
"FDT56","OUT046",989.035688350828
"FDT48","OUT045",2857.11721728861
"FDU03","OUT049",2600.11313693065
"FDC56","OUT010",227.865613354322
"NCO43","OUT027",2649.07759739445
"FDQ27","OUT017",1677.44727587542
"FDR03","OUT046",2943.37027424546
"DRH23","OUT010",135.831087837587
"FDG22","OUT045",682.067524482484
"NCJ42","OUT013",1476.81790073531
"FDR24","OUT046",1497.43131487072
"FDW60","OUT035",2723.3871600223
"FDJ08","OUT013",2998.25622628438
"DRL59","OUT018",672.282758092471
"FDG60","OUT010",627.505378936896
"FDW27","OUT017",2712.5636394578
"FDX14","OUT018",1059.5911177191
"FDC20","OUT013",749.697898013016
"NCS29","OUT018",3544.43224097457
"FDJ56","OUT046",1674.20267547876
"FDB20","OUT019",268.431619943452
"FDL28","OUT027",4981.36176063299
"FDW01","OUT018",2104.38542970555
"FDL03","OUT046",2826.12771253179
"FDX22","OUT049",3785.15937164121
"FDJ21","OUT035",2513.42147570635
"FDR31","OUT045",2169.47750548832
"FDG21","OUT035",2433.97037992935
"FDS22","OUT027",1105.57864551272
"FDK08","OUT035",1704.32050669861
"FDE17","OUT018",2110.9885403083
"NCN30","OUT017",1555.57843147143
"FDT50","OUT046",1589.54569463754
"NCX42","OUT049",2828.34103972204
"FDJ12","OUT035",3201.1295754613
"NCA18","OUT027",3106.20007555125
"FDP23","OUT019",582.166007398776
"FDX12","OUT013",3317.82697191372
"FDN40","OUT018",2234.24037250008
"FDV48","OUT035",1282.47573556511
"NCY54","OUT013",3043.99258832242
"FDL16","OUT010",122.705963508322
"FDR45","OUT018",3289.68495130617
"FDJ52","OUT046",2632.3759700875
"DRG01","OUT017",1217.18991927015
"FDP52","OUT013",3747.77096975514
"FDU58","OUT017",3198.44447933953
"FDL02","OUT045",1746.48861635371
"FDG28","OUT013",4117.49001728216
"FDA19","OUT035",2067.57784843513
"FDW46","OUT027",1789.26602671202
"NCD43","OUT049",1643.50596559486
"DRG39","OUT013",748.718877810007
"NCF55","OUT049",527.462613893916
"FDJ07","OUT046",1851.78164862475
"FDE08","OUT046",2171.53931600898
"FDP56","OUT019",244.889080465859
"FDT45","OUT045",889.795931822734
"FDF17","OUT018",2824.55965936458
"FDX44","OUT046",1403.80716212512
"FDM28","OUT027",4415.38327696916
"FDI36","OUT049",3652.8139095139
"FDS07","OUT045",1833.24646371781
"FDD36","OUT045",1845.65754935757
"FDW11","OUT046",1012.83809336567
"FDN40","OUT049",2568.90290473582
"NCQ18","OUT049",1748.38364672834
"NCQ54","OUT017",2822.87263204011
"NCS42","OUT045",1511.83509834671
"DRH39","OUT010",177.600749250839
"FDC09","OUT027",2721.50248529374
"FDT08","OUT010",307.821401211756
"FDC08","OUT035",3533.1534826869
"FDT20","OUT017",515.77688066119
"FDS35","OUT035",1045.25217397168
"FDX58","OUT018",2511.38396949952
"FDW58","OUT046",1314.84023407972
"DRD27","OUT046",1638.74250437989
"FDH32","OUT019",277.42228603332
"FDS26","OUT035",3800.12698787953
"FDQ31","OUT046",1400.37076972796
"FDP11","OUT018",3001.11352283345
"FDD58","OUT017",1639.42335242968
"FDM33","OUT045",3289.53783373364
"FDZ16","OUT049",2881.0742376774
"NCS29","OUT010",756.956932618881
"NCM18","OUT019",241.861090630999
"FDP11","OUT049",3537.64073779661
"NCC42","OUT017",2436.72964223851
"DRM23","OUT046",2349.94105092826
"NCN55","OUT027",4332.46518184623
"FDK46","OUT013",4412.97411176191
"FDR01","OUT046",3474.26164897431
"NCA05","OUT045",2316.99832182714
"NCP43","OUT017",2967.29799803372
"FDR12","OUT010",367.868581491299
"FDQ01","OUT013",3544.40962262968
"FDM13","OUT046",2087.67128790776
"FDQ19","OUT017",3686.69677739225
"FDK56","OUT019",397.559100716763
"NCX06","OUT010",438.372167941769
"FDO56","OUT027",3134.10164191347
"FDU45","OUT045",1910.34333764195
"FDI16","OUT019",241.572837040071
"FDL32","OUT046",1908.30840105305
"FDA07","OUT046",1986.78317803303
"FDA14","OUT045",2430.68275051579
"FDV46","OUT027",3558.35319257035
"NCO07","OUT035",3377.7782650026
"NCP41","OUT046",1762.71432444448
"FDY60","OUT018",1966.85578530104
"FDN38","OUT017",3727.19719012585
"FDO15","OUT046",1195.95940040824
"FDT60","OUT013",1772.06627712449
"FDA55","OUT035",3550.98149462495
"FDE02","OUT010",183.523018178091
"DRJ39","OUT049",3256.3727586303
"FDV34","OUT035",1209.34084637679
"FDS20","OUT027",4498.27288911882
"FDF02","OUT027",2777.19323839228
"FDW40","OUT017",2528.69844490279
"NCB43","OUT046",2618.71137653851
"FDR58","OUT017",1460.81995211
"DRJ59","OUT035",621.267932517904
"NCD30","OUT017",1555.79416947788
"FDE14","OUT017",1615.48187547579
"FDC28","OUT018",1524.33845496277
"FDU16","OUT018",1108.08021746303
"NCD19","OUT035",893.916927919631
"FDU21","OUT046",650.936306046524
"FDV59","OUT027",4913.09911986157
"FDU03","OUT045",2920.26223156407
"FDC33","OUT010",462.287994464137
"NCR42","OUT035",554.813940053611
"DRH59","OUT035",1223.82143509915
"NCM31","OUT035",2443.76040173422
"FDS50","OUT035",3479.79901785001
"FDP39","OUT046",899.893005468277
"FDQ55","OUT013",1729.97708814603
"FDV36","OUT019",304.271556411475
"FDI05","OUT027",2132.12148557314
"FDS45","OUT027",2830.30194069785
"FDA39","OUT045",532.502906560621
"FDC37","OUT010",208.505394526153
"FDJ60","OUT027",4150.76842792588
"DRQ35","OUT046",1964.75970614019
"NCJ06","OUT046",1886.49494803635
"NCY42","OUT018",2001.12262414584
"DRM37","OUT049",2778.86659128174
"FDR14","OUT045",859.981728119151
"FDE51","OUT049",728.3888112681
"FDT33","OUT017",2892.24896258368
"FDR08","OUT013",1884.54514142879
"FDE36","OUT010",327.217437491138
"FDL22","OUT019",266.503987077042
"FDR44","OUT013",1969.95443120426
"FDI56","OUT019",275.129981024968
"FDE47","OUT010",248.604469428113
"FDV27","OUT010",171.079325459338
"FDV10","OUT049",651.142184787213
"FDC40","OUT045",1330.24419831293
"NCX41","OUT013",3539.8201071029
"NCQ38","OUT027",2738.45387829618
"FDV12","OUT027",2674.80472865552
"FDE52","OUT017",1422.71282259169
"FDG20","OUT027",4394.44636334841
"FDV16","OUT027",968.938122322096
"FDI32","OUT017",1981.1450565439
"FDJ32","OUT049",957.278435920492
"FDN39","OUT018",2485.07257353317
"FDY34","OUT017",2901.64877907172
"FDC14","OUT035",663.924166166649
"FDA55","OUT017",3735.11849576007
"FDZ50","OUT010",418.615468560266
"DRG13","OUT049",2282.81901962022
"FDP01","OUT013",2478.47072285091
"NCG54","OUT017",3023.42351567324
"FDM13","OUT045",1813.00933135934
"NCO18","OUT027",4370.97528126904
"NCW41","OUT013",2533.55314117383
"FDM52","OUT027",3780.68357267605
"NCF55","OUT035",471.975666624183
"FDT09","OUT046",2166.54492018033
"NCM19","OUT035",1908.99109263518
"FDW12","OUT018",2084.28326047675
"FDP15","OUT019",617.507568372552
"FDK36","OUT045",713.583295424913
"FDZ25","OUT035",2989.07820842367
"NCW06","OUT049",3118.5882012685
"FDW60","OUT046",3005.62759846461
"DRC49","OUT013",2274.59820724011
"NCT17","OUT035",3208.46541397295
"NCN06","OUT018",2337.3143120314
"FDC45","OUT013",3009.47763345367
"DRJ47","OUT019",377.420714963071
"NCF06","OUT045",3795.80503074179
"FDE21","OUT010",221.121796337918
"DRG27","OUT013",614.951853878084
"FDW40","OUT049",2487.91653247487
"NCO53","OUT046",2610.44423166226
"FDE23","OUT049",657.723988960881
"FDQ16","OUT046",1775.69906939491
"FDS26","OUT045",3775.70847469347
"FDZ13","OUT010",122.282244225222
"FDS14","OUT049",2601.77663704305
"FDC10","OUT045",1926.48215303947
"FDY16","OUT049",2921.63843376168
"FDJ20","OUT035",2039.52733619537
"FDV43","OUT035",703.913522299273
"FDZ32","OUT027",2808.69626231544
"FDR23","OUT046",2849.12450579057
"FDN24","OUT035",891.221703619173
"FDE34","OUT027",4507.6269389325
"FDU31","OUT013",3553.27782122691
"FDW33","OUT018",1522.87234424871
"FDU26","OUT046",1970.26179787602
"FDE20","OUT027",4215.76392480873
"NCW05","OUT035",1280.03504099231
"FDB22","OUT018",2161.88646222583
"FDO56","OUT046",1892.01840242587
"FDA19","OUT027",3402.99523474929
"DRI39","OUT045",921.399537604868
"FDH52","OUT018",801.554179553378
"FDZ50","OUT035",3103.03273039805
"NCN42","OUT035",2383.40328475076
"FDB53","OUT013",2558.96149182224
"DRG11","OUT017",1830.09239246929
"DRK11","OUT027",3799.55339570388
"FDQ60","OUT017",2115.22839354158
"FDT36","OUT017",504.800841114466
"DRG25","OUT018",2575.43698387859
"DRJ23","OUT046",2646.25248658025
"FDG05","OUT035",2728.54375925344
"NCK06","OUT018",1674.93769141244
"FDU52","OUT017",2662.69254567251
"FDW07","OUT018",1237.7455638505
"NCM17","OUT045",753.109667080959
"FDA22","OUT045",2458.53312980128
"NCA41","OUT018",2629.38583659735
"FDF38","OUT035",654.561242097586
"FDH52","OUT046",1035.27722225855
"FDY58","OUT019",493.46651780006
"FDZ16","OUT045",2955.57991249308
"NCM18","OUT017",971.440816641212
"FDA22","OUT018",2394.85451391918
"NCJ43","OUT035",2935.78050024837
"FDI34","OUT027",4659.6218863656
"FDG56","OUT046",1020.77130326273
"FDS34","OUT046",1482.11650486002
"DRC01","OUT035",782.128408338493
"FDQ04","OUT035",615.290940662083
"FDK04","OUT035",900.606069565347
"FDT51","OUT049",1763.50897022953
"FDV26","OUT017",3305.49524265824
"FDS04","OUT049",2456.4617419563
"FDW43","OUT018",3000.77884010215
"FDQ28","OUT010",328.554313006046
"NCK06","OUT017",2042.72840704195
"FDS23","OUT018",1944.25288292276
"FDZ36","OUT019",411.176344345973
"FDE56","OUT018",804.272553513928
"FDW10","OUT027",3580.56626672357
"NCN14","OUT045",2422.75773332896
"NCQ18","OUT045",1528.43179605912
"FDW08","OUT017",1798.03297332535
"FDU43","OUT035",3608.47946963816
"FDR33","OUT010",197.208241353913
"FDM24","OUT010",299.852807843246
"NCZ05","OUT046",1684.83893922247
"NCV41","OUT035",1934.52134320174
"FDV11","OUT018",2464.99556163782
"NCY05","OUT035",616.101556732397
"FDV44","OUT018",2642.82958770718
"FDW32","OUT049",1387.15032798761
"NCU18","OUT027",3679.97960629796
"NCC43","OUT035",3711.43550708268
"FDW19","OUT013",1686.57590760414
"FDN31","OUT035",3066.02808765096
"FDI48","OUT045",850.189365833311
"FDS24","OUT017",1468.38135911485
"FDF46","OUT049",1827.67705348758
"DRG23","OUT017",2646.31661284683
"FDG14","OUT018",2120.40817881094
"NCY30","OUT049",2673.71529402703
"FDO28","OUT018",1758.28635902516
"DRD24","OUT035",2454.83934619827
"FDI33","OUT049",1408.71008730168
"FDN32","OUT046",2611.93412809682
"FDR16","OUT045",3158.16200702158
"FDF26","OUT046",2548.30393051705
"NCN29","OUT018",563.367128484984
"FDE20","OUT045",2645.16502714248
"FDA46","OUT046",2656.56259253292
"FDU28","OUT045",2989.8082163567
"FDQ48","OUT045",1659.1397529296
"FDV36","OUT013",2033.05327429702
"FDR14","OUT018",743.56372894615
"FDP23","OUT017",3418.48404234974
"FDP56","OUT013",699.772834381542
"FDK48","OUT010",182.615746978645
"FDR48","OUT046",2601.928659542
"NCY29","OUT049",885.452619612961
"FDM22","OUT018",655.650258450441
"DRJ01","OUT013",2611.22515156584
"FDZ43","OUT045",3622.13724989469
"FDV03","OUT035",2704.46853780768
"FDX11","OUT027",4484.56186231407
"NCA41","OUT027",4594.78160761983
"FDE38","OUT017",2844.04775815262
