"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDE57","OUT046",2216.18240477232
"NCN18","OUT046",1683.77863704195
"NCQ05","OUT018",2892.36435970967
"FDW47","OUT035",1673.30018720307
"FDV46","OUT035",1946.75974884738
"NCP29","OUT045",771.895247722092
"FDE09","OUT018",2335.03397861167
"NCU06","OUT027",4505.46503445793
"FDT19","OUT010",910.335591321734
"DRF15","OUT017",2159.69951967802
"DRI51","OUT013",2284.78232768648
"NCX54","OUT013",1376.77450184648
"DRE01","OUT013",3053.11719820642
"NCB07","OUT045",2646.52567877252
"FDU50","OUT035",1552.17820201988
"FDG40","OUT035",496.639517178995
"FDW10","OUT018",3140.35651671518
"FDX51","OUT013",2640.64802080429
"NCP17","OUT045",905.761332636512
"FDP21","OUT035",2622.20535717887
"FDL04","OUT045",1343.70984096846
"FDV23","OUT013",1545.28613937554
"FDF24","OUT046",1429.05481724872
"FDH56","OUT027",2925.38734831266
"FDB51","OUT049",1339.25583049562
"FDI58","OUT027",2643.5095140892
"FDR20","OUT013",617.131832831424
"FDC51","OUT018",2537.45870115639
"FDB16","OUT027",2569.56087535509
"FDE40","OUT049",1240.48560886176
"NCM17","OUT035",591.898946714932
"FDU56","OUT035",2515.26522319708
"FDS32","OUT019",1252.68900278196
"FDX02","OUT049",3547.0505160034
"FDT39","OUT027",3533.97318881345
"FDE35","OUT017",821.623533637302
"NCI42","OUT019",2258.38693756283
"DRL23","OUT046",1759.61214856685
"FDA10","OUT046",1779.47712327855
"FDA11","OUT013",1265.72509049461
"NCM06","OUT046",2353.90749936459
"NCT05","OUT035",3607.24530735632
"NCQ02","OUT010",1438.36984164738
"NCY06","OUT049",2248.23779969439
"FDY56","OUT035",3087.27107461013
"FDL02","OUT035",1378.60564705431
"NCI06","OUT035",2476.016899529
"FDQ14","OUT045",2038.78855010078
"FDQ12","OUT017",3209.46874787427
"FDP36","OUT046",880.455370991526
"FDK21","OUT027",4866.82879835538
"FDO40","OUT045",2050.40810003813
"NCK54","OUT019",882.510353847098
"FDY09","OUT018",3226.3320163277
"NCW30","OUT049",4125.18117241526
"NCC55","OUT027",1841.04792251287
"FDE58","OUT018",2367.55981625023
"FDR39","OUT013",2403.72849934945
"FDU28","OUT049",2984.70534434641
"FDH08","OUT017",3221.10208496346
"FDG35","OUT045",2458.44121200389
"FDG22","OUT049",963.532535729003
"FDC34","OUT035",1971.30260287253
"FDP15","OUT018",4215.48994564241
"FDK34","OUT010",2063.87496309825
"FDU45","OUT035",1617.45551517118
"FDQ04","OUT027",1868.76928741548
"FDX22","OUT018",3691.96819244922
"FDB45","OUT017",1506.18940020038
"NCH43","OUT027",4337.06022839851
"DRE60","OUT046",3154.45263301098
"FDD17","OUT027",4646.98044471171
"NCM54","OUT017",1797.31600708197
"NCH55","OUT013",1715.20912566882
"NCT06","OUT017",2337.09437392712
"FDA48","OUT027",4329.89298570432
"FDY58","OUT027",4511.11390315193
"FDO25","OUT045",2781.24431561246
"FDN50","OUT045",1345.46823019329
"FDH35","OUT035",2242.68457894213
"FDK09","OUT045",3037.44198362966
"FDO16","OUT013",1115.81569216534
"FDW11","OUT045",877.734203435522
"FDU47","OUT027",3266.91259573405
"NCQ42","OUT010",565.551360815158
"FDK55","OUT027",2626.64071449664
"FDN08","OUT049",2018.75577918475
"FDT57","OUT045",3290.420606695
"FDJ12","OUT018",3662.02866640592
"DRL59","OUT017",798.092541582715
"NCN53","OUT046",780.942657875568
"FDO51","OUT010",-616.941752490131
"FDK56","OUT017",2503.47467826422
"FDY12","OUT035",610.553930130046
"FDU15","OUT035",546.082665391074
"FDQ19","OUT046",3655.22325532685
"DRF15","OUT045",2137.99179304094
"DRE25","OUT019",439.326783883473
"FDK57","OUT018",2349.33118006502
"FDD33","OUT010",1792.17214290166
"FDR34","OUT027",4561.59491537449
"FDU04","OUT045",1726.49338588091
"FDE35","OUT019",90.5735098742738
"NCD31","OUT035",2310.90756813711
"FDJ56","OUT035",1180.52121673789
"NCU53","OUT046",2541.30497106161
"FDD39","OUT035",2936.86774969928
"NCU17","OUT019",575.3944182061
"FDJ20","OUT046",1880.29425196279
"NCW41","OUT018",2996.49521360256
"FDL52","OUT035",549.515553369955
"FDS39","OUT035",1985.22890977746
"DRJ47","OUT045",2386.79359786689
"FDP13","OUT010",-890.028320315157
"DRK39","OUT010",-104.966422619641
"FDF28","OUT010",534.307358827979
"FDB09","OUT045",1703.52723674032
"FDM51","OUT046",1666.27447729681
"DRM49","OUT018",1228.83322673432
"DRF23","OUT013",2236.34737931555
"DRH01","OUT035",2293.1159272844
"FDH12","OUT027",2803.80830850413
"FDA28","OUT019",984.146315474762
"FDW37","OUT018",1906.2859597396
"FDF02","OUT046",1605.14699666503
"DRL37","OUT046",829.758945580956
"NCF43","OUT046",2208.69523229678
"FDH08","OUT010",1977.2202747915
"FDR34","OUT019",2490.82714406478
"NCK19","OUT049",3097.30430558813
"NCD55","OUT018",1410.11141956671
"FDT27","OUT049",3654.30680562833
"FDQ57","OUT045",2029.81498896293
"FDA47","OUT035",2160.30357001254
"DRG15","OUT027",2202.77190402674
"FDE05","OUT018",2811.40955718051
"FDN46","OUT046",1487.68205045605
"FDX27","OUT027",2561.34021106046
"FDT51","OUT045",1569.04131796316
"FDU33","OUT013",409.429040880751
"FDJ16","OUT027",2092.78283035507
"FDD20","OUT019",1013.79105104962
"FDT36","OUT049",849.453114136849
"DRF15","OUT027",3495.84738212816
"FDN52","OUT010",-229.168703662524
"FDC22","OUT027",3864.77346785424
"FDX15","OUT045",2026.83443585388
"FDT13","OUT013",2554.4451609654
"FDU04","OUT017",1773.08764268304
"FDU31","OUT019",2300.7673977754
"FDW59","OUT027",2499.85834962751
"NCO29","OUT046",2565.18696168491
"FDL15","OUT035",2100.55845619341
"FDI41","OUT049",2461.94120815515
"FDQ48","OUT049",1830.68924958385
"DRI39","OUT013",625.103785833205
"FDI08","OUT013",3360.8825177192
"FDC21","OUT049",2002.91161186547
"FDF58","OUT035",914.442848922602
"FDS08","OUT010",1186.62019380533
"FDE47","OUT045",1682.54824686382
"NCP18","OUT019",1416.34095752606
"NCR41","OUT013",1256.16849928885
"FDA27","OUT013",3465.11751398122
"FDA43","OUT035",2654.02541923617
"FDA49","OUT045",1163.65280153155
"NCE55","OUT018",3224.66237782424
"DRM49","OUT027",1841.62851210696
"FDF22","OUT027",4292.32145779266
"FDQ15","OUT018",1726.19133395567
"NCS54","OUT017",2515.36745606699
"NCY05","OUT013",435.529932094516
"FDR45","OUT046",3565.65422023885
"FDK57","OUT049",2076.92421264077
"FDF41","OUT010",1964.45899870463
"FDV21","OUT046",1925.61536658981
"FDD51","OUT046",773.768084167984
"FDF33","OUT046",1793.24191280995
"FDA38","OUT046",3574.18070425191
"FDR56","OUT045",2612.87933572305
"NCN41","OUT017",1720.47405458216
"FDC60","OUT027",2504.28283688021
"FDB47","OUT045",2801.06079928193
"DRH01","OUT013",2251.13961468622
"FDW08","OUT046",1545.92407049199
"FDF38","OUT027",1961.54021003059
"FDY32","OUT017",2154.68750934921
"FDG34","OUT049",1990.38062484662
"FDG47","OUT019",2772.22820668617
"NCF18","OUT035",2570.64087415486
"FDL39","OUT019",1720.77463379984
"NCH55","OUT035",1775.11029547084
"DRJ35","OUT049",1285.04901375904
"FDS44","OUT035",3139.68739369305
"DRE01","OUT018",3888.84832488854
"FDY39","OUT013",2468.00129672558
"FDY32","OUT018",2874.39784044717
"FDR33","OUT027",2921.94439995179
"NCP50","OUT049",1638.29791445109
"FDZ47","OUT018",2103.45020330596
"FDU57","OUT049",2497.99547381935
"FDY44","OUT013",2648.66808968543
"DRH59","OUT018",1772.35139159238
"FDB03","OUT027",4524.4791418791
"FDY46","OUT045",2547.64919916673
"FDM39","OUT045",2425.22400060124
"FDY36","OUT035",1112.14150205489
"NCM55","OUT035",2524.36773151862
"FDJ50","OUT010",-438.954596881197
"DRL60","OUT013",2021.44147718301
"NCJ54","OUT049",3659.2746058211
"FDX59","OUT017",510.689042026994
"FDI07","OUT013",2640.40979227996
"DRF51","OUT010",-989.953471482107
"FDM14","OUT017",1608.32353596286
"FDP21","OUT045",2605.66640470964
"FDE40","OUT035",813.362050253952
"FDE05","OUT035",2066.17293281113
"FDM13","OUT027",3186.62248720858
"FDC34","OUT027",3335.57296608741
"NCI55","OUT018",2529.99560308891
"NCE43","OUT018",3022.512371935
"FDW58","OUT018",2295.16176291654
"FDG60","OUT045",3210.26041517918
"FDV31","OUT017",2373.71504340479
"FDR47","OUT013",2551.36382782005
"FDM60","OUT019",-164.07674372011
"NCF06","OUT018",4382.35374789278
"NCN26","OUT027",2949.3902111418
"FDQ59","OUT049",1657.8956592086
"FDF09","OUT046",815.470199516382
"NCS06","OUT017",3659.47283534414
"FDT44","OUT046",1794.31882811022
"FDI19","OUT017",3382.67021943582
"FDT22","OUT017",751.910470609633
"NCF54","OUT027",3736.53490353128
"DRG25","OUT045",2576.64196868772
"FDB59","OUT017",2788.75820333005
"FDQ37","OUT017",2660.15331751242
"FDP56","OUT035",674.256451044184
"FDW44","OUT035",2402.66700659791
"FDJ26","OUT010",1639.8390061205
"FDU43","OUT018",4032.08427365975
"FDW33","OUT045",1342.84841106918
"NCX53","OUT027",3408.35292854339
"FDN56","OUT010",630.798296306352
"DRF15","OUT049",2594.22213794304
"FDO33","OUT017",1536.2468630961
"FDZ39","OUT010",267.349288320231
"NCJ19","OUT017",701.72688383696
"FDU01","OUT035",2525.42225165407
"FDT12","OUT035",3110.54349501507
"NCM18","OUT018",1586.35672549549
"FDP19","OUT017",1618.5636422878
"NCR42","OUT049",955.63549161863
"FDN10","OUT046",1876.61616574996
"FDG44","OUT017",709.747346121506
"FDQ10","OUT046",2623.71763250593
"DRH13","OUT049",1945.50005853514
"FDT52","OUT013",3310.742224277
"FDM56","OUT045",1481.72499615335
"NCO43","OUT010",168.228011222162
"NCV29","OUT035",2427.88854319116
"NCF06","OUT013",3562.0072015569
"FDO50","OUT035",1228.20445002506
"FDT59","OUT013",3148.46101310742
"FDX40","OUT027",1804.98016203563
"FDE50","OUT017",2665.67999635675
"FDX51","OUT017",2788.2475907824
"NCD30","OUT018",2174.70489060318
"FDK15","OUT013",1228.20032065161
"FDL12","OUT045",742.5786179811
"FDK46","OUT017",3587.04807986245
"DRH49","OUT010",-84.5072193465976
"FDQ57","OUT046",2292.80396708943
"FDY59","OUT017",1362.67367333102
"FDO09","OUT018",4247.78337755412
"NCG30","OUT035",1663.13517372007
"FDM09","OUT017",2295.52787043267
"NCN17","OUT027",2767.82898477184
"NCS42","OUT013",1146.95588245836
"FDD02","OUT019",864.99589254014
"FDE34","OUT013",2332.5141987281
"FDU38","OUT045",2591.52345522096
"FDB33","OUT046",2473.5369417342
"NCJ29","OUT017",1267.81551562281
"FDZ27","OUT035",725.414343576711
"FDI40","OUT013",1194.94125599343
"FDG22","OUT013",457.123533367541
"FDT51","OUT017",1621.10191899323
"FDF20","OUT018",3527.07468794367
"FDV50","OUT035",1581.338963123
"FDT02","OUT049",1012.14777671936
"DRC49","OUT017",1985.46670870312
"FDF26","OUT049",2579.98899124419
"FDV52","OUT035",1616.84439759423
"FDX59","OUT049",963.190115965712
"FDV25","OUT035",3073.38661415122
"FDW23","OUT027",1866.91012639126
"FDE53","OUT018",2290.50818771359
"FDA19","OUT017",1817.83564428161
"FDH22","OUT046",1840.96872706013
"NCO41","OUT013",1335.19135003607
"FDX12","OUT017",3411.6958742584
"FDF17","OUT013",2648.18428852277
"FDS11","OUT045",3055.37956764282
"FDR51","OUT035",1883.7586193757
"FDT49","OUT010",-36.1685442749291
"FDC56","OUT013",1472.03708714421
"FDR13","OUT027",3020.56303833281
"FDQ60","OUT035",1594.22598018314
"FDN38","OUT049",3839.72172966614
"NCL29","OUT013",2014.43010718821
"FDO13","OUT027",3618.41125132539
"FDE26","OUT018",2695.69204719902
"FDA31","OUT010",978.798885715161
"FDX14","OUT035",1010.69278572606
"FDA34","OUT045",2418.7233241499
"FDF26","OUT013",2052.98851051343
"FDE38","OUT045",2293.57073687919
"DRI11","OUT046",1837.39704555748
"FDQ60","OUT027",2931.93781413047
"FDL21","OUT027",1974.14182485295
"DRC12","OUT027",4014.21246371585
"FDC47","OUT046",3267.80332496367
"FDE57","OUT045",1935.30494234796
"FDT14","OUT045",1537.63346013867
"NCZ53","OUT046",2913.31138025205
"FDE28","OUT018",3819.35919112936
"FDR19","OUT035",1832.23825276448
"NCF54","OUT019",1658.27172165243
"FDZ08","OUT046",1287.06803309835
"NCJ05","OUT018",2912.39631803069
"FDF59","OUT046",1950.82210071441
"NCO05","OUT035",1409.01884034782
"FDW24","OUT018",1484.09821100306
"NCX42","OUT018",3135.37414955005
"NCA53","OUT035",747.445113025599
"FDI45","OUT019",1717.43534785132
"FDG46","OUT046",1828.02453428124
"FDM20","OUT010",2130.40261887254
"FDW11","OUT010",-382.100406646297
"FDX08","OUT035",2514.42475271293
"NCK17","OUT035",600.737181314214
"FDK32","OUT018",2865.88349205452
"NCA42","OUT035",2245.59342623862
"DRI01","OUT035",2363.71896474278
"NCL55","OUT049",3957.97724691565
"DRE25","OUT018",2018.29067000039
"FDD14","OUT017",2381.31343188708
"FDB10","OUT046",3451.22916905622
"DRN11","OUT035",1827.76800359212
"FDP38","OUT018",1505.6262778749
"NCA30","OUT017",2520.52186107133
"FDT15","OUT017",2588.16601920573
"NCP55","OUT018",1624.42027155694
"FDF12","OUT035",2012.60514733416
"FDM21","OUT018",4257.92157092138
"FDX56","OUT035",2810.5346609111
"FDF10","OUT017",1866.90598233222
"FDT32","OUT045",2580.83379690256
"FDM51","OUT018",2202.20981907988
"NCR50","OUT018",2965.3737681266
"FDI19","OUT049",3791.20609792661
"FDX21","OUT017",1452.80998055164
"FDR31","OUT035",2016.61758507361
"FDY02","OUT013",3473.47336947398
"NCA29","OUT045",2312.42298645456
"NCX17","OUT046",3355.42384200886
"FDM12","OUT045",2595.81573244466
"FDI53","OUT027",3454.82522890057
"NCU30","OUT049",2725.66686717833
"FDC56","OUT027",2927.36102627198
"FDK27","OUT018",2519.01845860212
"NCK18","OUT017",2403.39228251054
"FDB52","OUT019",2847.52777493441
"DRG25","OUT027",3992.05844285727
"FDZ13","OUT049",1041.16404063734
"FDB57","OUT019",2416.64659218925
"FDR40","OUT046",1464.45765168004
"NCO14","OUT019",-67.1640070357365
"NCN19","OUT045",2677.53230535996
"FDQ28","OUT019",1365.662575607
"FDO13","OUT018",3028.84169383545
"FDK48","OUT013",968.114273065354
"FDU07","OUT018",2853.52178994832
"FDW20","OUT046",1906.50211603069
"FDV12","OUT010",107.879290588671
"FDH24","OUT013",2159.04041182512
"FDV59","OUT049",3452.49928939377
"FDK57","OUT045",1580.81243108416
"FDL16","OUT027",1819.90483752698
"NCQ17","OUT046",2302.38276779398
"FDJ15","OUT018",3370.8821210157
"FDX24","OUT049",1743.49985588752
"FDT47","OUT046",1551.15888140723
"FDT10","OUT049",1284.10837268035
"FDZ37","OUT018",2039.45217239912
"FDW43","OUT027",4577.60777509085
"DRN36","OUT017",1335.16565827486
"FDJ14","OUT045",1112.62370803013
"FDA32","OUT013",2947.15313660689
"FDJ38","OUT019",1904.59986720012
"FDQ57","OUT017",2007.51714693118
"NCQ41","OUT019",1928.07243953473
"FDG56","OUT049",1271.20212609665
"DRC13","OUT027",3096.39164225858
"FDV55","OUT035",1988.09326050264
"FDQ49","OUT045",2129.52729002883
"FDE29","OUT010",-647.424954029123
"FDR03","OUT013",2734.08161378933
"FDD45","OUT049",1727.06515366412
"FDN38","OUT010",2097.04854033658
"FDT56","OUT046",961.986858179933
"FDT48","OUT045",2756.73401961072
"FDU03","OUT049",2893.26487023063
"FDC56","OUT010",209.184528027792
"NCO43","OUT027",2749.98099308508
"FDQ27","OUT017",1445.34387960534
"FDR03","OUT046",3149.50648868363
"DRH23","OUT010",-808.018928447495
"FDG22","OUT045",522.410770112604
"NCJ42","OUT013",1422.53119891167
"FDR24","OUT046",1500.67729788368
"FDW60","OUT035",2499.90010256606
"FDJ08","OUT013",2448.27726362411
"DRL59","OUT018",1532.65556145999
"FDG60","OUT010",1940.9145145732
"FDW27","OUT017",2150.51340585598
"FDX14","OUT018",1798.24749461669
"FDC20","OUT013",738.921718797986
"NCS29","OUT018",4379.81327956356
"FDJ56","OUT046",1431.04087497051
"FDB20","OUT019",306.064216790958
"FDL28","OUT027",4506.00187253223
"FDW01","OUT018",2842.45293483699
"FDL03","OUT046",3006.17416344608
"FDX22","OUT049",3382.24091846144
"FDJ21","OUT035",2009.35619185494
"FDR31","OUT045",2028.85406550626
"FDG21","OUT035",1941.08386030006
"FDS22","OUT027",1995.01959348685
"FDK08","OUT035",1273.8318540202
"FDE17","OUT018",2861.76107081485
"NCN30","OUT017",1417.77273753364
"FDT50","OUT046",1515.17266851674
"NCX42","OUT049",2799.47445679649
"FDJ12","OUT035",2903.09458391151
"NCA18","OUT027",2989.63228226754
"FDP23","OUT019",2287.99702675525
"FDX12","OUT013",3237.20649089669
"FDN40","OUT018",2818.21401274097
"FDV48","OUT035",1098.06018369566
"NCY54","OUT013",2108.38392231409
"FDL16","OUT010",-911.318166462906
"FDR45","OUT018",4089.20433234334
"FDJ52","OUT046",2519.14158465763
"DRG01","OUT017",1090.3897438903
"FDP52","OUT013",3085.34820960994
"FDU58","OUT017",2629.28457959595
"FDL02","OUT045",1372.79307900539
"FDG28","OUT013",3295.544180527
"FDA19","OUT035",1771.66703356885
"FDW46","OUT027",2250.27248495285
"NCD43","OUT049",1953.37861209724
"DRG39","OUT013",656.930855492238
"NCF55","OUT049",1015.74053797793
"FDJ07","OUT046",1922.91795345464
"FDE08","OUT046",2317.93555815279
"FDP56","OUT019",-56.0914229749875
"FDT45","OUT045",697.544802488585
"FDF17","OUT018",3465.61430137167
"FDX44","OUT046",1470.86161515122
"FDM28","OUT027",3853.88916084509
"FDI36","OUT049",3193.13964817293
"FDS07","OUT045",1497.64913555698
"FDD36","OUT045",1663.82094482148
"FDW11","OUT046",1098.19247793493
"FDN40","OUT049",2540.33463868257
"NCQ18","OUT049",1697.60271839523
"NCQ54","OUT017",2396.16486120453
"NCS42","OUT045",1229.98292065372
"DRH39","OUT010",-304.839629119182
"FDC09","OUT027",2843.55765538387
"FDT08","OUT010",832.285352100307
"FDC08","OUT035",3077.56214837374
"FDT20","OUT017",564.101910715679
"FDS35","OUT035",806.496269668356
"FDX58","OUT018",3273.21952946824
"FDW58","OUT046",1658.05320634752
"DRD27","OUT046",1578.49332864877
"FDH32","OUT019",523.766821118209
"FDS26","OUT035",3563.73931383999
"FDQ31","OUT046",1451.72630302736
"FDP11","OUT018",3770.95004206644
"FDD58","OUT017",1376.54303958232
"FDM33","OUT045",2919.22120490536
"FDZ16","OUT049",3003.48314883801
"NCS29","OUT010",2358.92244142874
"NCM18","OUT019",0.583970194573112
"FDP11","OUT049",3468.27090574477
"NCC42","OUT017",2002.55247844053
"DRM23","OUT046",2495.10108567874
"NCN55","OUT027",4655.47739584803
"FDK46","OUT013",3460.35139288288
"FDR01","OUT046",2995.44020152621
"NCA05","OUT045",2107.29707453922
"NCP43","OUT017",2522.79227235943
"FDR12","OUT010",1167.41843872782
"FDQ01","OUT013",3297.87442341964
"FDM13","OUT046",2046.20655978979
"FDQ19","OUT017",3440.19577277496
"FDK56","OUT019",1594.48016013245
"NCX06","OUT010",1368.38568581949
"FDO56","OUT027",3023.22559919314
"FDU45","OUT045",1555.53991073925
"FDI16","OUT019",-211.79638139328
"FDL32","OUT046",1706.220301991
"FDA07","OUT046",1989.99438620245
"FDA14","OUT045",1993.33202527493
"FDV46","OUT027",3338.74385669719
"NCO07","OUT035",3004.03524869583
"NCP41","OUT046",1775.04463773455
"FDY60","OUT018",2779.90488559728
"FDN38","OUT017",3437.80714889274
"FDO15","OUT046",1348.47206605814
"FDT60","OUT013",1583.09499384922
"FDA55","OUT035",3091.48636557735
"FDE02","OUT010",-116.209330561935
"DRJ39","OUT049",3533.61351568415
"FDV34","OUT035",1088.93103250482
"FDS20","OUT027",3900.02481683083
"FDF02","OUT027",2711.5106128439
"FDW40","OUT017",1934.25006427937
"NCB43","OUT046",2758.27505154107
"FDR58","OUT017",1284.89079880467
"DRJ59","OUT035",604.500616526248
"NCD30","OUT017",1445.62441761112
"FDE14","OUT017",1426.37947492006
"FDC28","OUT018",2251.37946568668
"FDU16","OUT018",1929.15238310469
"NCD19","OUT035",847.000546500962
"FDU21","OUT046",701.603142111209
"FDV59","OUT027",4372.1322355007
"FDU03","OUT045",2457.80397540772
"FDC33","OUT010",1492.92869517015
"NCR42","OUT035",518.731628527443
"DRH59","OUT035",1028.65839001212
"NCM31","OUT035",1945.33398637902
"FDS50","OUT035",3060.07457559876
"FDP39","OUT046",937.5597026783
"FDQ55","OUT013",1599.42061342915
"FDV36","OUT019",1039.56521694154
"FDI05","OUT027",2322.70560965652
"FDS45","OUT027",2873.25569795835
"FDA39","OUT045",571.145290603262
"FDC37","OUT010",301.991604829329
"FDJ60","OUT027",3661.61152272466
"DRQ35","OUT046",1951.11880378315
"NCJ06","OUT046",1938.81129802023
"NCY42","OUT018",2825.75675578391
"DRM37","OUT049",3136.90799730691
"FDR14","OUT045",517.562004114103
"FDE51","OUT049",1019.09854849539
"FDT33","OUT017",2347.16540224806
"FDR08","OUT013",1496.58797802497
"FDE36","OUT010",1039.64213016636
"FDL22","OUT019",514.628848852411
"FDR44","OUT013",1665.44068073677
"FDI56","OUT019",365.655347472164
"FDE47","OUT010",509.471258866531
"FDV27","OUT010",13.9080781945834
"FDV10","OUT049",1013.89807256529
"FDC40","OUT045",1057.43523936842
"NCX41","OUT013",2889.39856458146
"NCQ38","OUT027",2880.06758077193
"FDV12","OUT027",2758.9105360871
"FDE52","OUT017",1293.25204194636
"FDG20","OUT027",3697.48876953181
"FDV16","OUT027",1803.22641225529
"FDI32","OUT017",1418.25680047406
"FDJ32","OUT049",1299.85034827401
"FDN39","OUT018",3082.74860068256
"FDY34","OUT017",2391.78212833687
"FDC14","OUT035",604.803885965517
"FDA55","OUT017",3125.27190420949
"FDZ50","OUT010",1196.78355008767
"DRG13","OUT049",2745.74495352253
"FDP01","OUT013",2030.37971330064
"NCG54","OUT017",2377.26639278158
"FDM13","OUT045",1792.7264973798
"NCO18","OUT027",3880.07865081913
"NCW41","OUT013",2145.88400172628
"FDM52","OUT027",3446.78876005695
"NCF55","OUT035",545.814684844906
"FDT09","OUT046",2113.51711643839
"NCM19","OUT035",1543.28994941342
"FDW12","OUT018",2795.26392959977
"FDP15","OUT019",2675.17601174609
"FDK36","OUT045",731.68079430206
"FDZ25","OUT035",2419.26553574231
"NCW06","OUT049",3140.40304708495
"FDW60","OUT046",2777.94883247834
"DRC49","OUT013",1885.0156824416
"NCT17","OUT035",2641.61967878682
"NCN06","OUT018",2940.53094990435
"FDC45","OUT013",2145.09967304168
"DRJ47","OUT019",1620.65482707176
"NCF06","OUT045",3601.28035415096
"FDE21","OUT010",437.181206246177
"DRG27","OUT013",406.968235666388
"FDW40","OUT049",2344.49165797775
"NCO53","OUT046",2618.49489946719
"FDE23","OUT049",1070.43848668791
"FDQ16","OUT046",1762.92380978402
"FDS26","OUT045",3504.38859117754
"FDZ13","OUT010",-832.169257076599
"FDS14","OUT049",2623.42355986159
"FDC10","OUT045",1585.55873161618
"FDY16","OUT049",3008.19804656936
"FDJ20","OUT035",1669.5978119907
"FDV43","OUT035",554.100385977907
"FDZ32","OUT027",2856.62639018249
"FDR23","OUT046",2619.80109693763
"FDN24","OUT035",650.263193919598
"FDE34","OUT027",3786.38039481607
"FDU31","OUT013",2973.96636296272
"FDW33","OUT018",2158.02572842813
"FDU26","OUT046",1891.88079119923
"FDE20","OUT027",3782.71022251614
"NCW05","OUT035",1329.93512890415
"FDB22","OUT018",2830.19822976021
"FDO56","OUT046",1867.8300782584
"FDA19","OUT027",3148.83962922511
"DRI39","OUT045",691.521196613998
"FDH52","OUT018",1619.1238358197
"FDZ50","OUT035",2490.76067243307
"NCN42","OUT035",2102.38557412016
"FDB53","OUT013",1835.37933519295
"DRG11","OUT017",1483.91058747266
"DRK11","OUT027",3477.44400278026
"FDQ60","OUT017",1648.15328884123
"FDT36","OUT017",422.684478952618
"DRG25","OUT018",3352.2227794215
"DRJ23","OUT046",2882.96591003484
"FDG05","OUT035",2137.3582969457
"NCK06","OUT018",2513.26771397307
"FDU52","OUT017",2142.65544917229
"FDW07","OUT018",1849.04637391443
"NCM17","OUT045",587.572283795388
"FDA22","OUT045",2236.47613853807
"NCA41","OUT018",3482.0590991165
"FDF38","OUT035",632.664208491927
"FDH52","OUT046",1128.64412878538
"FDY58","OUT019",2375.52765110685
"FDZ16","OUT045",2519.68011325121
"NCM18","OUT017",847.52222048869
"FDA22","OUT018",2992.61544920692
"NCJ43","OUT035",2479.7859342878
"FDI34","OUT027",4484.10212402263
"FDG56","OUT046",1069.82387840032
"FDS34","OUT046",1797.97726064615
"DRC01","OUT035",742.044479942212
"FDQ04","OUT035",499.629853316497
"FDK04","OUT035",804.584793013942
"FDT51","OUT049",2044.49214006448
"FDV26","OUT017",2709.09435716731
"FDS04","OUT049",2275.35674003831
"FDW43","OUT018",3959.710750426
"FDQ28","OUT010",859.301109122262
"NCK06","OUT017",1778.73517916345
"FDS23","OUT018",2430.56563858666
"FDZ36","OUT019",1811.36223189802
"FDE56","OUT018",1468.72352078706
"FDW10","OUT027",3714.57665456157
"NCN14","OUT045",2485.08983243807
"NCQ18","OUT045",1223.43596111949
"FDW08","OUT017",1466.49795222658
"FDU43","OUT035",3256.78568311158
"FDR33","OUT010",291.220415700326
"FDM24","OUT010",775.062482621706
"NCZ05","OUT046",1670.17036652387
"NCV41","OUT035",1620.26036048302
"FDV11","OUT018",3132.48761438318
"NCY05","OUT035",524.266047138652
"FDV44","OUT018",3389.01500777941
"FDW32","OUT049",1571.90885895616
"NCU18","OUT027",3341.75534930903
"NCC43","OUT035",3443.52724234005
"FDW19","OUT013",1480.40525656015
"FDN31","OUT035",2608.12245859264
"FDI48","OUT045",697.30770993497
"FDS24","OUT017",1276.14319451951
"FDF46","OUT049",2022.04763029351
"DRG23","OUT017",2067.58821556864
"FDG14","OUT018",2860.35791960997
"NCY30","OUT049",2985.18320188622
"FDO28","OUT018",2433.25247409985
"DRD24","OUT035",1981.47013861728
"FDI33","OUT049",1726.00216769179
"FDN32","OUT046",2858.14821615049
"FDR16","OUT045",2843.92414690482
"FDF26","OUT046",2385.42188691691
"NCN29","OUT018",1516.86899455176
"FDE20","OUT045",2385.29857142938
"FDA46","OUT046",2782.54659366659
"FDU28","OUT045",2518.81268601569
"FDQ48","OUT045",1401.99211759047
"FDV36","OUT013",1669.24392490302
"FDR14","OUT018",1310.51989330084
"FDP23","OUT017",3048.03336927982
"FDP56","OUT013",636.351637672823
"FDK48","OUT010",-152.076760653524
"FDR48","OUT046",2237.39770479098
"NCY29","OUT049",1230.75150888672
"FDM22","OUT018",1512.00447394166
"DRJ01","OUT013",2049.73926673139
"FDZ43","OUT045",3346.0041915726
"FDV03","OUT035",2112.741800963
"FDX11","OUT027",3805.06715694334
"NCA41","OUT027",4078.11013615664
"FDE38","OUT017",2348.19225208731
"FDI27","OUT018",1415.30708956053
"FDN32","OUT013",2500.94242492313
"NCN43","OUT017",1780.37459966905
"FDB47","OUT027",4177.1810389238
"FDV03","OUT017",2153.38770192363
"NCN30","OUT045",1402.84511333701
"NCV54","OUT010",469.279135829703
"FDV07","OUT013",1468.28499204181
"FDP07","OUT049",3133.67360776894
"FDK48","OUT018",1811.35287435675
"FDM15","OUT019",1312.53613063164
"FDY19","OUT027",3004.20121103487
"FDK46","OUT046",3806.51906430046
